Id,SalePrice
2735,136842.37019325257
2736,123764.26700758096
2737,105181.92653573374
2738,130038.7793463975
2739,162384.95268710807
2740,137091.04287810472
2741,133322.49314202473
2742,177950.5454182045
2743,139980.4563490342
2744,157926.01020709903
2745,146606.98388451256
2746,119668.75259231764
2747,181249.24274597282
2748,119376.14357219264
2749,113736.09177261195
2750,128998.48998515296
2751,106909.30406404287
2752,233798.96552541293
2753,136922.6870753551
2754,214084.98108580348
2755,142359.11989748944
2756,69366.50470160611
2757,55035.79154555744
2758,54674.74231720134
2759,165226.53117965336
2760,103069.82566350978
2761,130998.90880474437
2762,138207.36675964214
2763,187071.9825293487
2764,173641.55664085713
2765,273957.407459558
2766,103320.79964485776
2767,63366.52210375271
2768,401830.37541283714
2769,114396.2750387016
2770,167522.62068445922
2771,99066.02617189917
2772,383989.17706467886
2773,165689.21016130305
2774,138508.73198765505
2775,119131.61770560208
2776,161960.0677811841
2777,158904.19521236292
2778,125278.76598564582
2779,111469.86821217276
2780,112775.79958781181
2781,116256.85315332236
2782,78493.78652896895
2783,105422.0961242551
2784,124482.61065332429
2785,141586.94162045245
2786,43568.45892383333
2787,105815.8880254277
2788,57471.120938235894
2789,154236.9810297863
2790,383561.7833355896
2791,104047.41591833474
2792,331184.9522185888
2793,156727.25847557117
2794,89863.25078690099
2795,116819.21725764417
2796,89505.62569330784
2797,201359.47256178793
2798,105376.97260091733
2799,81064.19988596067
2800,368563.8480141619
2801,125058.76921450114
2802,134869.46904844616
2803,151769.3864141598
2804,141765.04833442636
2805,117777.96488634858
2806,90340.16741585266
2807,157969.7081261729
2808,154376.62984374585
2809,120270.10345874657
2810,117978.23557083786
2811,174888.94902722456
2812,163169.25154623704
2813,146648.23725693417
2814,135922.21423022414
2815,81536.26315014821
2816,252805.85423459264
2817,172613.3922712626
2818,132252.63302103837
2819,219963.3476576145
2820,133643.4184391331
2821,84579.33873758372
2822,192020.19072363595
2823,252952.82236020803
2824,157150.15164740034
2825,132470.40990061848
2826,126300.1119590255
2827,116656.02606352523
2828,241375.55053487397
2829,237182.11569304764
2830,237097.252506076
2831,207193.5963181086
2832,247465.21643001912
2833,317383.9836127218
2834,242239.4130790988
2835,242105.4311739679
2836,195687.4008790491
2837,170081.57277643087
2838,123906.83986785403
2839,172560.27641941595
2840,198586.8651506959
2841,213231.01925635152
2842,235502.5274399293
2843,148825.8421404697
2844,158905.3665660743
2845,109265.90681988827
2846,212317.77447950444
2847,201340.17416264897
2848,243592.71783070196
2849,206795.9458849451
2850,300837.9893287488
2851,230443.89761964383
2852,238179.26898838335
2853,240106.57725238625
2854,168247.33462839376
2855,219046.9976659246
2856,214380.22802757192
2857,195622.44899341697
2858,232570.02742219332
2859,115403.25116910134
2860,418845.7229919976
2861,124222.62524880713
2862,212691.72650500643
2863,448664.5312379957
2864,268921.3792945802
2865,159317.60633732367
2866,158568.06213487068
2867,69497.06823609094
2868,120795.00542154012
2869,93374.06408850604
2870,118395.0356964682
2871,348256.18595579476
2872,31565.386294803815
2873,96667.46330157307
2874,102177.90656491136
2875,117042.10768906074
2876,184623.86204297876
2877,141569.81615389872
2878,140245.03872799128
2879,147216.1295934011
2880,93372.17481363483
2881,137882.43353427667
2882,178960.05795255792
2883,205675.10024135967
2884,204026.84670963266
2885,163491.08684310538
2886,212601.64148057054
2887,120438.51591456146
2888,151812.9709315342
2889,333883.86135310656
2890,65680.79800912156
2891,139625.8923822582
2892,314123.32199474797
2893,338801.21907508874
2894,343972.4438610587
2895,313551.7730217547
2896,266313.72821872926
2897,211287.03422496596
2898,150844.67705104116
2899,222717.45717547322
2900,158726.93555528997
2901,227416.91529893328
2902,215796.58988802647
2903,320516.44151272485
2904,358336.5614644012
2905,30359.14372343046
2906,225154.10547544505
2907,99760.12287445401
2908,114375.47584539605
2909,152107.83570156083
2910,365873.74524382176
2911,51598.93136549089
2912,169059.4352633917
2913,47288.70039571577
2914,338925.0848489866
2915,349246.8739699081
2916,55923.17736175435
2917,146475.8994401323
2918,398032.7909532096
2919,244960.88940703706
